net_name,driver_pin,sink_pins,fanout
net454,fanout454/Y,"['g179675/A1', 'g179700/A1', 'g179682/A1', 'g179676/A1', 'g179687/A1', 'g179672/A1', 'g179670/A1', 'g179699/A1', 'g179693/A1', 'g179680/A1', 'g179695/A1', 'g179694/A1', 'g179689/A1', 'g179686/A1', 'g179669/A1', 'g179688/A1']",16
net455,fanout455/Y,"['g179690/A1', 'g179679/A1', 'g179664/A1', 'g179684/A1', 'g179673/A1', 'g215504/A1', 'g179698/A1', 'g179697/A1', 'g179696/A1', 'g179692/A1', 'g179681/A2', 'g179674/A1', 'g179683/A1', 'g179691/A1', 'g179677/A1', 'fanout454/A']",16
net456,fanout456/Y,"['g175220/B1', 'g175243/B1', 'g175240/B1', 'g175235/B1', 'g175228/B1', 'g175234/B1', 'g175229/B1', 'g175227/B1', 'g175213/B1', 'g175216/B1', 'g175218/B1', 'g175219/B1', 'g175223/B1', 'g175230/B1', 'g175222/B1', 'g175217/B1']",16
net457,fanout457/Y,"['g175239/B1', 'g175236/B1', 'g175226/B1', 'g175221/B1', 'g175215/B1', 'g175233/B1', 'g175242/B1', 'g175231/B1', 'g175225/B1', 'g175224/B1', 'g175232/B1', 'g175244/B1', 'g175241/B1', 'g175238/B1', 'g175237/B1']",15
net458,fanout458/Y,"['g153762__168314/A1', 'g153558__168322/A2', 'g153556__168324/A2', 'g153555__168325/A2', 'g153901__168297/A1', 'g153543__168321/A1', 'g153553__168326/A1', 'g153551__168327/A1', 'g153549__168316/A1', 'g153545__168318/A1', 'g168313/B2', 'g153550__178342/A1', 'g153547__168319/A1', 'g153546__168328/A1', 'g153557__168323/A2', 'g153548__168315/A1']",16
net459,fanout459/Y,"['g167887/A1', 'g167880/A1', 'g167888/A1', 'g214946/A2', 'g167860/A1', 'g167861/A1', 'g167862/A1', 'g167864/A2', 'g167863/A1', 'g167875/A1', 'g167882/A1', 'g213847/A1', 'g167878/A1', 'g167876/A1', 'g167879/A1', 'g167877/A2']",16
net460,fanout460/Y,"['fanout459/A', 'g167868/A2', 'g167873/A2', 'g167889/A2', 'g167867/A2', 'g167866/A2', 'g167865/A2', 'g167858/A1', 'g167872/A2', 'g167874/A1', 'g167884/A1', 'g213863/A2', 'g167890/A1', 'g167869/A2', 'g167870/A1', 'g167883/A2']",16
net461,fanout461/Y,"['g165574/A1', 'g165465/A1', 'g165375/A1', 'g165405/A1', 'g165522/A1', 'g165860/A1', 'g165887/A1', 'g213862/A1', 'g165667/A1', 'g215503/A1', 'g166538/A1', 'g166512/A1', 'g165832/A1', 'g165805/A1', 'g165690/A1', 'g165752/A1']",16
net462,fanout462/Y,"['g165435/A2', 'g166270/A1', 'g166071/A1', 'g166043/A1', 'g165996/A1', 'g165969/A1', 'g165346/A1', 'g165493/A1', 'g165638/A1', 'g165940/A1', 'g166096/A1', 'g213837/A1', 'g166290/A1', 'g166122/A1', 'g165725/A1', 'fanout461/A']",16
net463,fanout463/Y,"['g202318/A1', 'g202316/A1', 'g202313/A1', 'g202312/A1', 'g202311/A1', 'g202309/A1', 'g202308/A1', 'g202303/A1', 'g202290/A1', 'g202314/A1', 'g202306/A1', 'g202310/A1', 'g202307/A1', 'g202305/A1', 'g202315/A1', 'g202304/A1']",16
net464,fanout464/Y,"['g154091__198355/B1', 'g154132__198345/B2', 'g154133__198344/B2', 'g154135__198360/B2', 'g154137__198363/B2', 'g154136__198361/B2', 'g154093__198350/B2', 'g154099__198356/B1', 'g154131__198347/B2', 'g154140__198346/B2', 'g154139__198340/B2', 'g154102__198352/B2', 'g154101__198351/B2', 'g154096__198353/B2', 'g154087__198359/B2', 'g154085__198354/B2']",16
net465,fanout465/Y,"['g196710/B1', 'g196709/B1', 'g196728/B1', 'g196720/B1', 'g196730/B1', 'g196722/B1', 'g196721/B1', 'g196713/B1', 'g196708/B1', 'g196703/B1', 'g196707/B1', 'g196712/B1', 'g196719/B1', 'g196726/B1', 'g196704/B1', 'g196706/B1']",16
net466,fanout466/Y,"['g196729/B1', 'g196724/B1', 'g196716/B1', 'g196711/B1', 'g196705/B1', 'g196725/B1', 'g196723/B1', 'g196718/B1', 'g196715/B1', 'g196714/B1', 'g196701/A', 'g196717/B1', 'g196727/B1', 'fanout465/A']",14
net467,fanout467/Y,"['g154141__198362/A2', 'g154104__198357/A1', 'g154103__198365/A2', 'g154095__198358/A1', 'g154091__198355/A1', 'g154140__198346/A2', 'g154133__198344/A2', 'g154132__198345/A2', 'g154131__198347/A2', 'g154099__198356/A1', 'g154136__198361/A2', 'g210417/A2', 'g154100__198368/A1', 'g154089__198371/A2', 'g154087__198359/A2', 'g154094__198366/A1']",16
net468,fanout468/Y,"['g165418/A2', 'g165414/A2', 'g165409/A1', 'g165407/A1', 'g165405/A2', 'g165400/A1', 'g155774/A1', 'g202312/A2', 'g200156/B1', 'g178265/A2', 'g172136/B1', 'g171322/B1', 'g168481/A1', 'g167873/A1', 'g165417/A2', 'g155742/A1']",16
net469,fanout469/Y,"['g191970/A1', 'g172840/A1', 'g165419/A1', 'g165413/A2', 'g216464/B1', 'g212620/A1', 'g196865/B2', 'g186028/A2', 'g179697/A2']",9
net470,fanout470/Y,"['g184951/B1', 'g165319/B1', 'g165337/B1', 'g184958/B1', 'g184961/B1', 'g184960/B1', 'g184957/B1', 'g184956/B1', 'g184955/B1', 'g165339/B1', 'g184962/B1', 'g184959/B1', 'g184954/B1', 'g184953/B1', 'g165323/B1', 'g184952/B1']",16
net471,fanout471/Y,"['u1_slt3_reg\\[11\\]/CLK', 'u1_slt3_reg\\[9\\]/CLK', 'u1_slt3_reg\\[0\\]/CLK', 'u1_slt3_reg\\[6\\]/CLK', 'u1_slt3_reg\\[4\\]/CLK', 'u1_slt3_reg\\[2\\]/CLK', 'u1_slt3_reg\\[19\\]/CLK', 'u1_slt3_reg\\[18\\]/CLK', 'u1_slt3_reg\\[17\\]/CLK', 'u1_slt3_reg\\[16\\]/CLK', 'u1_slt3_reg\\[13\\]/CLK', 'u1_slt3_reg\\[15\\]/CLK', 'u1_slt3_reg\\[1\\]/CLK', 'u1_slt3_reg\\[14\\]/CLK', 'u1_slt3_reg\\[12\\]/CLK', 'u1_slt3_reg\\[10\\]/CLK']",16
net472,fanout472/Y,"['u1_slt6_reg\\[6\\]/CLK', 'u1_slt6_reg\\[5\\]/CLK', 'u1_slt6_reg\\[3\\]/CLK', 'u1_slt6_reg\\[18\\]/CLK', 'u1_slt6_reg\\[17\\]/CLK', 'u1_slt6_reg\\[15\\]/CLK', 'u1_slt6_reg\\[13\\]/CLK', 'u1_slt6_reg\\[11\\]/CLK', 'u1_slt6_reg\\[9\\]/CLK', 'u1_slt6_reg\\[4\\]/CLK', 'u1_slt6_reg\\[2\\]/CLK', 'u1_slt6_reg\\[1\\]/CLK', 'u1_slt6_reg\\[19\\]/CLK', 'u1_slt6_reg\\[16\\]/CLK', 'u1_slt6_reg\\[14\\]/CLK', 'u1_slt6_reg\\[7\\]/CLK']",16
net473,fanout473/Y,"['u2_ld_reg/CLK', 'u0_slt1_r_reg\\[14\\]/CLK', 'u0_slt1_r_reg\\[13\\]/CLK', 'u0_slt1_r_reg\\[12\\]/CLK', 'fanout472/A', 'u1_slt6_reg\\[0\\]/CLK', 'fanout471/A', 'u1_slt3_reg\\[7\\]/CLK', 'u1_slt3_reg\\[5\\]/CLK', 'u1_slt3_reg\\[3\\]/CLK']",10
net474,fanout474/Y,"['u2_out_le_reg\\[1\\]/CLK', 'u2_out_le_reg\\[0\\]/CLK', 'u1_sr_reg\\[17\\]/CLK', 'u1_slt3_reg\\[8\\]/CLK', 'u2_out_le_reg\\[3\\]/CLK', 'u2_sync_beat_reg/CLK', 'u2_cnt_reg\\[6\\]/CLK', 'u2_cnt_reg\\[5\\]/CLK', 'u2_cnt_reg\\[4\\]/CLK', 'u2_cnt_reg\\[3\\]/CLK', 'u2_cnt_reg\\[2\\]/CLK', 'u2_in_valid_reg\\[0\\]/CLK', 'u2_valid_reg/CLK', 'u2_cnt_reg\\[7\\]/CLK', 'u2_cnt_reg\\[1\\]/CLK', 'u2_cnt_reg\\[0\\]/CLK']",16
net475,fanout475/Y,"['u1_sr_reg\\[2\\]/CLK', 'u1_sr_reg\\[5\\]/CLK', 'u1_sr_reg\\[15\\]/CLK', 'u1_slt4_reg\\[9\\]/CLK', 'u1_slt4_reg\\[6\\]/CLK', 'u1_slt4_reg\\[11\\]/CLK', 'u1_slt4_reg\\[17\\]/CLK', 'u1_slt4_reg\\[15\\]/CLK', 'u1_slt4_reg\\[18\\]/CLK', 'u1_slt4_reg\\[10\\]/CLK', 'u1_sr_reg\\[13\\]/CLK', 'u1_sr_reg\\[7\\]/CLK', 'u1_sr_reg\\[11\\]/CLK', 'u1_slt4_reg\\[7\\]/CLK', 'u1_slt4_reg\\[13\\]/CLK', 'u2_out_le_reg\\[4\\]/CLK']",16
net476,fanout476/Y,"['u1_sr_reg\\[14\\]/CLK', 'u1_sr_reg\\[18\\]/CLK', 'u1_sr_reg\\[3\\]/CLK', 'u1_sr_reg\\[4\\]/CLK', 'u1_sr_reg\\[1\\]/CLK', 'u1_sr_reg\\[6\\]/CLK', 'u1_sr_reg\\[16\\]/CLK', 'u1_sr_reg\\[8\\]/CLK', 'u1_sr_reg\\[9\\]/CLK', 'u1_sr_reg\\[12\\]/CLK', 'u1_sr_reg\\[10\\]/CLK', 'u2_in_valid_reg\\[1\\]/CLK', 'u1_sr_reg\\[19\\]/CLK', 'fanout475/A']",14
net477,fanout477/Y,"['fanout476/A', 'u2_out_le_reg\\[2\\]/CLK', 'u2_out_le_reg\\[5\\]/CLK', 'u2_in_valid_reg\\[2\\]/CLK', 'u1_slt6_reg\\[10\\]/CLK', 'u1_slt6_reg\\[12\\]/CLK', 'u1_slt6_reg\\[8\\]/CLK', 'fanout474/A']",8
net478,fanout478/Y,"['u1_slt2_reg\\[10\\]/CLK', 'u1_sr_reg\\[0\\]/CLK', 'u1_slt0_reg\\[9\\]/CLK', 'u1_slt0_reg\\[12\\]/CLK', 'u1_slt2_reg\\[6\\]/CLK', 'u1_slt2_reg\\[5\\]/CLK', 'u1_slt2_reg\\[4\\]/CLK', 'u1_slt0_reg\\[15\\]/CLK', 'u1_slt2_reg\\[7\\]/CLK', 'u1_slt1_reg\\[11\\]/CLK', 'u1_slt0_reg\\[11\\]/CLK', 'u1_slt1_reg\\[10\\]/CLK', 'u1_slt1_reg\\[5\\]/CLK', 'u1_slt1_reg\\[6\\]/CLK', 'u1_slt1_reg\\[7\\]/CLK', 'u1_slt1_reg\\[8\\]/CLK']",16
net479,fanout479/Y,"['u1_slt2_reg\\[19\\]/CLK', 'u1_slt2_reg\\[9\\]/CLK', 'u1_slt2_reg\\[8\\]/CLK', 'u1_slt2_reg\\[15\\]/CLK', 'u1_slt2_reg\\[13\\]/CLK', 'u1_slt2_reg\\[11\\]/CLK', 'u1_slt2_reg\\[18\\]/CLK', 'u1_slt2_reg\\[17\\]/CLK', 'u1_slt2_reg\\[16\\]/CLK', 'u1_slt2_reg\\[14\\]/CLK', 'u1_slt2_reg\\[12\\]/CLK']",11
net480,fanout480/Y,"['u1_slt4_reg\\[8\\]/CLK', 'u1_slt4_reg\\[5\\]/CLK', 'u1_slt4_reg\\[4\\]/CLK', 'u1_slt4_reg\\[2\\]/CLK', 'u1_slt4_reg\\[14\\]/CLK', 'u1_slt4_reg\\[12\\]/CLK', 'u1_slt4_reg\\[0\\]/CLK', 'u1_slt4_reg\\[3\\]/CLK', 'u1_slt4_reg\\[1\\]/CLK', 'u1_slt4_reg\\[19\\]/CLK', 'u1_slt4_reg\\[16\\]/CLK', 'fanout477/A', 'fanout479/A', 'fanout478/A']",14
net481,fanout481/Y,"['u0_slt7_r_reg\\[5\\]/CLK', 'u0_slt7_r_reg\\[4\\]/CLK', 'u0_slt7_r_reg\\[3\\]/CLK', 'u0_slt7_r_reg\\[13\\]/CLK', 'u0_slt7_r_reg\\[12\\]/CLK', 'u0_slt7_r_reg\\[11\\]/CLK', 'u0_slt7_r_reg\\[10\\]/CLK', 'u0_slt7_r_reg\\[9\\]/CLK', 'u0_slt7_r_reg\\[6\\]/CLK', 'u0_slt7_r_reg\\[14\\]/CLK', 'u0_slt7_r_reg\\[16\\]/CLK', 'u0_slt7_r_reg\\[15\\]/CLK', 'u0_slt7_r_reg\\[2\\]/CLK', 'u0_slt7_r_reg\\[1\\]/CLK', 'u0_slt7_r_reg\\[0\\]/CLK', 'fanout480/A']",16
net482,fanout482/Y,"['u0_slt0_r_reg\\[13\\]/CLK', 'u0_slt0_r_reg\\[12\\]/CLK', 'u0_slt0_r_reg\\[11\\]/CLK', 'u0_slt0_r_reg\\[10\\]/CLK', 'u0_slt0_r_reg\\[8\\]/CLK', 'u0_slt0_r_reg\\[7\\]/CLK', 'u0_slt0_r_reg\\[6\\]/CLK', 'u0_slt0_r_reg\\[14\\]/CLK', 'u0_slt1_r_reg\\[19\\]/CLK', 'u0_slt1_r_reg\\[15\\]/CLK', 'u0_slt0_r_reg\\[5\\]/CLK', 'u0_slt0_r_reg\\[0\\]/CLK', 'u0_slt0_r_reg\\[3\\]/CLK', 'u0_slt0_r_reg\\[2\\]/CLK', 'u0_slt0_r_reg\\[1\\]/CLK', 'u0_slt0_r_reg\\[4\\]/CLK']",16
net483,fanout483/Y,"['u0_slt0_r_reg\\[9\\]/CLK', 'u0_slt1_r_reg\\[17\\]/CLK', 'u0_slt1_r_reg\\[18\\]/CLK', 'u0_slt3_r_reg\\[1\\]/CLK', 'u0_slt3_r_reg\\[0\\]/CLK', 'u0_slt1_r_reg\\[16\\]/CLK', 'u0_slt1_r_reg\\[11\\]/CLK', 'u0_slt3_r_reg\\[4\\]/CLK', 'u0_slt3_r_reg\\[3\\]/CLK', 'u0_slt3_r_reg\\[2\\]/CLK', 'u0_slt1_r_reg\\[10\\]/CLK', 'u0_slt1_r_reg\\[7\\]/CLK', 'u0_slt1_r_reg\\[6\\]/CLK', 'u0_slt1_r_reg\\[9\\]/CLK', 'u0_slt1_r_reg\\[8\\]/CLK', 'u0_slt4_r_reg\\[19\\]/CLK']",16
net484,fanout484/Y,"['u0_slt2_r_reg\\[19\\]/CLK', 'u0_slt2_r_reg\\[3\\]/CLK', 'u0_slt5_r_reg\\[15\\]/CLK', 'u0_slt5_r_reg\\[14\\]/CLK', 'u0_slt5_r_reg\\[8\\]/CLK', 'u0_slt5_r_reg\\[7\\]/CLK', 'u0_slt5_r_reg\\[6\\]/CLK', 'u0_slt5_r_reg\\[5\\]/CLK', 'u0_slt5_r_reg\\[4\\]/CLK', 'u0_slt1_r_reg\\[3\\]/CLK', 'u0_slt1_r_reg\\[2\\]/CLK', 'u0_slt1_r_reg\\[1\\]/CLK', 'u0_slt1_r_reg\\[0\\]/CLK', 'u0_slt5_r_reg\\[9\\]/CLK', 'u0_slt5_r_reg\\[11\\]/CLK', 'u0_slt5_r_reg\\[10\\]/CLK']",16
net485,fanout485/Y,"['u0_slt5_r_reg\\[12\\]/CLK', 'u0_slt5_r_reg\\[13\\]/CLK', 'u0_slt5_r_reg\\[3\\]/CLK', 'fanout484/A', 'u0_slt1_r_reg\\[4\\]/CLK', 'u0_slt3_r_reg\\[19\\]/CLK', 'u0_slt2_r_reg\\[0\\]/CLK', 'u0_slt2_r_reg\\[1\\]/CLK', 'u0_slt2_r_reg\\[2\\]/CLK', 'u0_slt1_r_reg\\[5\\]/CLK']",10
net486,fanout486/Y,"['u0_slt2_r_reg\\[7\\]/CLK', 'u0_slt2_r_reg\\[6\\]/CLK', 'u0_slt2_r_reg\\[5\\]/CLK', 'u0_slt2_r_reg\\[4\\]/CLK', 'u0_slt2_r_reg\\[18\\]/CLK', 'u0_slt2_r_reg\\[17\\]/CLK', 'u0_slt2_r_reg\\[13\\]/CLK', 'u0_slt2_r_reg\\[11\\]/CLK', 'u0_slt2_r_reg\\[12\\]/CLK', 'u0_slt5_r_reg\\[16\\]/CLK', 'u0_slt5_r_reg\\[17\\]/CLK', 'u0_slt5_r_reg\\[1\\]/CLK', 'u0_slt5_r_reg\\[2\\]/CLK', 'u0_slt2_r_reg\\[16\\]/CLK', 'u0_slt2_r_reg\\[15\\]/CLK', 'fanout485/A']",16
net487,fanout487/Y,"['fanout486/A', 'u0_slt3_r_reg\\[9\\]/CLK', 'u0_slt3_r_reg\\[8\\]/CLK', 'u0_slt3_r_reg\\[7\\]/CLK', 'u0_slt3_r_reg\\[17\\]/CLK', 'u0_slt3_r_reg\\[14\\]/CLK', 'u0_slt3_r_reg\\[13\\]/CLK', 'u0_slt3_r_reg\\[12\\]/CLK', 'u0_slt3_r_reg\\[11\\]/CLK', 'u0_slt3_r_reg\\[10\\]/CLK', 'u0_slt3_r_reg\\[6\\]/CLK', 'u0_slt3_r_reg\\[5\\]/CLK', 'u0_slt3_r_reg\\[18\\]/CLK', 'u0_slt3_r_reg\\[16\\]/CLK', 'u0_slt3_r_reg\\[15\\]/CLK']",15
net488,fanout488/Y,"['u0_slt2_r_reg\\[9\\]/CLK', 'u0_slt2_r_reg\\[8\\]/CLK', 'u0_slt2_r_reg\\[14\\]/CLK', 'u0_slt2_r_reg\\[10\\]/CLK', 'u0_slt8_r_reg\\[4\\]/CLK', 'u0_slt8_r_reg\\[3\\]/CLK', 'u0_slt8_r_reg\\[5\\]/CLK', 'fanout487/A']",8
net489,fanout489/Y,"['u0_slt9_r_reg\\[14\\]/CLK', 'u0_slt9_r_reg\\[13\\]/CLK', 'u0_slt9_r_reg\\[12\\]/CLK', 'u0_slt9_r_reg\\[11\\]/CLK', 'u0_slt9_r_reg\\[18\\]/CLK', 'u0_slt9_r_reg\\[9\\]/CLK', 'u0_slt9_r_reg\\[19\\]/CLK', 'u0_slt9_r_reg\\[8\\]/CLK', 'u0_slt9_r_reg\\[10\\]/CLK', 'u0_slt9_r_reg\\[6\\]/CLK', 'u0_slt9_r_reg\\[5\\]/CLK', 'u0_slt9_r_reg\\[4\\]/CLK', 'u0_slt9_r_reg\\[3\\]/CLK', 'u0_slt9_r_reg\\[1\\]/CLK', 'u0_slt9_r_reg\\[2\\]/CLK', 'u0_slt9_r_reg\\[0\\]/CLK']",16
net490,fanout490/Y,"['u0_slt4_r_reg\\[7\\]/CLK', 'u0_slt4_r_reg\\[8\\]/CLK', 'u0_slt4_r_reg\\[18\\]/CLK', 'u0_slt4_r_reg\\[17\\]/CLK', 'u0_slt4_r_reg\\[16\\]/CLK', 'u0_slt4_r_reg\\[15\\]/CLK', 'u0_slt4_r_reg\\[13\\]/CLK', 'u0_slt4_r_reg\\[9\\]/CLK', 'u0_slt4_r_reg\\[14\\]/CLK', 'u0_slt4_r_reg\\[12\\]/CLK', 'u0_slt4_r_reg\\[1\\]/CLK', 'u0_slt4_r_reg\\[2\\]/CLK', 'u0_slt4_r_reg\\[5\\]/CLK', 'u0_slt4_r_reg\\[4\\]/CLK', 'u0_slt4_r_reg\\[3\\]/CLK', 'u0_slt4_r_reg\\[0\\]/CLK']",16
net491,fanout491/Y,"['fanout490/A', 'u0_slt4_r_reg\\[10\\]/CLK', 'u0_slt4_r_reg\\[11\\]/CLK', 'u0_slt7_r_reg\\[19\\]/CLK', 'u0_slt4_r_reg\\[6\\]/CLK', 'u0_slt7_r_reg\\[8\\]/CLK', 'u0_slt7_r_reg\\[7\\]/CLK', 'u0_slt7_r_reg\\[18\\]/CLK', 'u0_slt7_r_reg\\[17\\]/CLK']",9
net492,fanout492/Y,"['u0_slt8_r_reg\\[16\\]/CLK', 'u0_slt8_r_reg\\[15\\]/CLK', 'u0_slt8_r_reg\\[14\\]/CLK', 'u0_slt8_r_reg\\[13\\]/CLK', 'u0_slt8_r_reg\\[12\\]/CLK', 'u0_slt8_r_reg\\[11\\]/CLK', 'u0_slt5_r_reg\\[0\\]/CLK', 'u0_slt8_r_reg\\[18\\]/CLK', 'u0_slt8_r_reg\\[2\\]/CLK', 'u0_slt8_r_reg\\[1\\]/CLK', 'u0_slt8_r_reg\\[0\\]/CLK', 'u0_slt8_r_reg\\[9\\]/CLK', 'u0_slt8_r_reg\\[8\\]/CLK', 'u0_slt8_r_reg\\[7\\]/CLK', 'u0_slt8_r_reg\\[6\\]/CLK', 'u0_slt8_r_reg\\[10\\]/CLK']",16
net493,fanout493/Y,"['u0_slt6_r_reg\\[5\\]/CLK', 'u0_slt6_r_reg\\[17\\]/CLK', 'u0_slt6_r_reg\\[16\\]/CLK', 'u0_slt6_r_reg\\[15\\]/CLK', 'u0_slt6_r_reg\\[14\\]/CLK', 'u0_slt6_r_reg\\[13\\]/CLK', 'u0_slt6_r_reg\\[12\\]/CLK', 'u0_slt6_r_reg\\[11\\]/CLK', 'u0_slt6_r_reg\\[10\\]/CLK', 'u0_slt8_r_reg\\[19\\]/CLK', 'u0_slt6_r_reg\\[3\\]/CLK', 'u0_slt6_r_reg\\[18\\]/CLK', 'u0_slt6_r_reg\\[2\\]/CLK', 'u0_slt6_r_reg\\[1\\]/CLK', 'u0_slt6_r_reg\\[19\\]/CLK', 'u0_slt6_r_reg\\[0\\]/CLK']",16
net494,fanout494/Y,"['u0_slt6_r_reg\\[6\\]/CLK', 'u0_slt6_r_reg\\[7\\]/CLK', 'u0_slt6_r_reg\\[8\\]/CLK', 'u0_slt6_r_reg\\[9\\]/CLK', 'u0_slt6_r_reg\\[4\\]/CLK', 'fanout493/A', 'u0_slt5_r_reg\\[18\\]/CLK', 'u0_slt5_r_reg\\[19\\]/CLK']",8
net495,fanout495/Y,"['u0_slt8_r_reg\\[17\\]/CLK', 'g160160/A', 'fanout492/A', 'fanout494/A', 'fanout489/A', 'u0_slt9_r_reg\\[7\\]/CLK', 'u0_slt9_r_reg\\[17\\]/CLK', 'u0_slt9_r_reg\\[16\\]/CLK', 'u0_slt9_r_reg\\[15\\]/CLK', 'fanout491/A']",10
net1,input1/Y,"['fanout495/A', 'fanout488/A', 'fanout483/A', 'fanout482/A', 'fanout481/A', 'fanout473/A', 'u0_slt0_r_reg\\[15\\]/CLK']",7
net2,input2/Y,"['g176897/A', 'g170038/A']",2
net3,input3/Y,"['g176756/A', 'g170032/A']",2
net4,input4/Y,"['g211860/A', 'g183969/A']",2
net5,input5/Y,"['g179983/A', 'g173202/A']",2
net6,input6/Y,"['g181707/A', 'g170049/A']",2
net7,input7/Y,"['g504/C', 'g176749/A']",2
net8,input8/Y,"['g181760/C', 'g181759/A']",2
net9,input9/Y,"['g178723/B', 'g159159/A']",2
net10,input10/Y,"['g170041/C', 'g159161/A']",2
net11,input11/Y,['g160064/A'],1
net12,input12/Y,['g173228/C'],1
net13,input13/Y,"['g96/B', 'g56/B', 'g55/B', 'g20/B', 'g184873/C', 'g175436/A', 'g166481/C', 'g165213/D', 'g164339/C', 'g164332/A', 'g164330/A', 'g164328/A', 'g164320/A', 'g163703_dup/B']",14
net14,input14/Y,['g173228/A'],1
net15,input15/Y,['g173228/B'],1
net16,input16/Y,"['g56/A', 'g55/A', 'g20/C', 'g176228/D', 'g175437/A', 'g166608/A', 'g166481/B', 'g164337/C', 'g164334/B', 'g164327/B', 'g164289/A', 'g16/A']",12
net17,input17/Y,"['g96/A', 'g24/A', 'g184873/B', 'g181983/B', 'g176228/C', 'g164339/B', 'g164334/C', 'g164327/C', 'g164320/B', 'g164296/A', 'g164288/A', 'g164284_dup/B', 'g164274/A', 'g163703_dup/A']",14
net18,input18/Y,"['g78/B', 'g164352/A', 'g164350/A', 'g164337/B', 'g164280/A', 'g159185_dup163779/A', 'g158015/C']",7
net19,input19/Y,"['g78/A', 'g164335/A', 'g158015/D', 'fopt163741_dup/A']",4
net20,input20/Y,['g160097/A'],1
net21,input21/Y,['g160060/A'],1
net22,input22/Y,['g213223/A'],1
net23,input23/Y,['g185/A'],1
net24,input24/Y,['g167/A'],1
net25,input25/Y,['g213204/A'],1
net26,input26/Y,['g170/A'],1
net27,input27/Y,['g177/A'],1
net28,input28/Y,['g160/A'],1
net29,input29/Y,['g161/A'],1
net30,input30/Y,['g181/A'],1
net31,input31/Y,['g213180/A'],1
net32,input32/Y,['g160063/A'],1
net33,input33/Y,['g213275/A'],1
net34,input34/Y,['g169/A'],1
net35,input35/Y,['g213188/A'],1
net36,input36/Y,['g213177/A'],1
net37,input37/Y,['g184/A'],1
net38,input38/Y,['g213170/A'],1
net39,input39/Y,['g168/A'],1
net40,input40/Y,['g186/A'],1
net41,input41/Y,['g180/A'],1
net42,input42/Y,['g160061/A'],1
net43,input43/Y,['g183/A'],1
net44,input44/Y,['g160062/A'],1
net45,input45/Y,['g171/A'],1
net46,input46/Y,['g213214/A'],1
net47,input47/Y,['g213237/A'],1
net48,input48/Y,['g213210/A'],1
net49,input49/Y,['g213254/A'],1
net50,input50/Y,['g182/A'],1
net51,input51/Y,['g164/A'],1
net52,input52/Y,['g166/A'],1
ac97_reset_pad_o_,output53/Y,[],0
int_o,output54/Y,[],0
sdata_pad_o,output55/Y,[],0
suspended_o,output56/Y,[],0
sync_pad_o,output57/Y,[],0
wb_ack_o,output58/Y,[],0
wb_data_o[0],output59/Y,[],0
wb_data_o[10],output60/Y,[],0
wb_data_o[11],output61/Y,[],0
wb_data_o[12],output62/Y,[],0
wb_data_o[13],output63/Y,[],0
wb_data_o[14],output64/Y,[],0
wb_data_o[15],output65/Y,[],0
wb_data_o[16],output66/Y,[],0
wb_data_o[17],output67/Y,[],0
wb_data_o[18],output68/Y,[],0
wb_data_o[19],output69/Y,[],0
wb_data_o[1],output70/Y,[],0
wb_data_o[20],output71/Y,[],0
wb_data_o[21],output72/Y,[],0
wb_data_o[22],output73/Y,[],0
wb_data_o[23],output74/Y,[],0
wb_data_o[24],output75/Y,[],0
wb_data_o[25],output76/Y,[],0
wb_data_o[26],output77/Y,[],0
wb_data_o[27],output78/Y,[],0
wb_data_o[28],output79/Y,[],0
wb_data_o[29],output80/Y,[],0
wb_data_o[2],output81/Y,[],0
wb_data_o[30],output82/Y,[],0
wb_data_o[31],output83/Y,[],0
wb_data_o[3],output84/Y,[],0
wb_data_o[4],output85/Y,[],0
wb_data_o[5],output86/Y,[],0
wb_data_o[6],output87/Y,[],0
wb_data_o[7],output88/Y,[],0
wb_data_o[8],output89/Y,[],0
wb_data_o[9],output90/Y,[],0
